epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,23046.7,0.9725,0.45963,1.02586,0.76823,0.75135,0.79199,0.57897,1.20077,0.54148,1.27743,0.0042085,0.0042085,0.0042085
119,23242.9,0.96718,0.45733,1.02385,0.76967,0.75056,0.79219,0.57899,1.20058,0.54094,1.2772,0.004159,0.004159,0.004159
120,23435.7,0.96038,0.45487,1.02346,0.76854,0.75116,0.79261,0.57926,1.20049,0.54044,1.27699,0.0041095,0.0041095,0.0041095
121,23630.1,0.96965,0.45513,1.02229,0.77041,0.75013,0.79283,0.57966,1.20025,0.54024,1.27671,0.00406,0.00406,0.00406
122,23824.8,0.96118,0.44992,1.01998,0.77125,0.75044,0.79302,0.5797,1.20021,0.53961,1.27647,0.0040105,0.0040105,0.0040105
123,24019,0.9609,0.4501,1.01898,0.77383,0.74926,0.79327,0.57987,1.2001,0.539,1.2763,0.003961,0.003961,0.003961
124,24213.6,0.95891,0.44945,1.01978,0.77307,0.74872,0.79359,0.58003,1.19995,0.53874,1.27606,0.0039115,0.0039115,0.0039115
125,24409.3,0.96266,0.448,1.01863,0.77252,0.75055,0.79383,0.58048,1.19987,0.53825,1.27587,0.003862,0.003862,0.003862
126,24604.2,0.9523,0.44579,1.01488,0.77414,0.74915,0.79395,0.58106,1.19977,0.53793,1.27575,0.0038125,0.0038125,0.0038125
127,24796.7,0.94732,0.44346,1.01388,0.7775,0.74892,0.79417,0.58101,1.19973,0.53739,1.27552,0.003763,0.003763,0.003763
128,24989.2,0.95184,0.44827,1.01463,0.77532,0.75055,0.79444,0.58138,1.19957,0.53701,1.27519,0.0037135,0.0037135,0.0037135
129,25183,0.96241,0.45269,1.01854,0.77529,0.75095,0.79465,0.58139,1.19942,0.53667,1.27498,0.003664,0.003664,0.003664
130,25377.5,0.94785,0.44577,1.01119,0.77576,0.74966,0.79427,0.58168,1.19939,0.53635,1.27484,0.0036145,0.0036145,0.0036145
131,25571.3,0.94309,0.44504,1.01032,0.77773,0.74896,0.79465,0.5821,1.19933,0.53601,1.27457,0.003565,0.003565,0.003565
132,25768.1,0.94838,0.44622,1.00826,0.7762,0.74988,0.79454,0.58235,1.19926,0.53582,1.27443,0.0035155,0.0035155,0.0035155
133,25958.9,0.94111,0.44422,1.00673,0.77529,0.75101,0.79457,0.58247,1.19912,0.53549,1.27429,0.003466,0.003466,0.003466
134,26156.3,0.94269,0.44404,1.00505,0.77559,0.75139,0.7947,0.5826,1.19914,0.53528,1.27428,0.0034165,0.0034165,0.0034165
135,26350.8,0.93339,0.43891,1.00266,0.77379,0.75468,0.79475,0.58316,1.1991,0.53496,1.27431,0.003367,0.003367,0.003367
136,26537.3,0.93022,0.43687,1.00139,0.77354,0.75413,0.79492,0.58338,1.19906,0.53475,1.27418,0.0033175,0.0033175,0.0033175
137,26729.1,0.93636,0.43949,1.00363,0.77248,0.75614,0.79491,0.58351,1.19901,0.53451,1.27413,0.003268,0.003268,0.003268
138,26923.5,0.932,0.43707,1.00024,0.77433,0.75464,0.79525,0.58369,1.19904,0.53437,1.27411,0.0032185,0.0032185,0.0032185
139,27107.2,0.92931,0.43296,0.9983,0.77481,0.75335,0.79536,0.58402,1.19906,0.53416,1.27396,0.003169,0.003169,0.003169
